worker_id,date,income,platform,hours_worked,data_source
SYN101,2026-02-18,1110,Home services,7.5,synthetic_demo
SYN101,2026-02-19,1004,Home services,6.2,synthetic_demo
SYN101,2026-02-20,1085,Home services,6.9,synthetic_demo
SYN101,2026-02-21,829,Home services,6.6,synthetic_demo
SYN101,2026-02-22,721,Home services,8.1,synthetic_demo
SYN101,2026-02-23,845,Home services,5.8,synthetic_demo
SYN101,2026-02-24,1016,Home services,7.2,synthetic_demo
SYN101,2026-02-25,808,Home services,5.9,synthetic_demo
SYN101,2026-02-26,899,Home services,8.2,synthetic_demo
SYN101,2026-02-27,1083,Home services,6.9,synthetic_demo
SYN101,2026-02-28,821,Home services,7.4,synthetic_demo
SYN101,2026-03-01,779,Home services,6.7,synthetic_demo
SYN101,2026-03-02,935,Home services,7.5,synthetic_demo
SYN101,2026-03-03,937,Home services,7.6,synthetic_demo
SYN101,2026-03-04,829,Home services,7.0,synthetic_demo
SYN101,2026-03-05,767,Home services,6.3,synthetic_demo
SYN101,2026-03-06,0,Home services,0,synthetic_demo
SYN101,2026-03-07,1012,Home services,6.2,synthetic_demo
SYN101,2026-03-08,769,Home services,6.6,synthetic_demo
SYN101,2026-03-09,946,Home services,5.7,synthetic_demo
SYN101,2026-03-10,843,Home services,7.8,synthetic_demo
SYN101,2026-03-11,884,Home services,7.4,synthetic_demo
SYN101,2026-03-12,991,Home services,5.8,synthetic_demo
SYN101,2026-03-13,824,Home services,6.8,synthetic_demo
SYN101,2026-03-14,628,Home services,7.8,synthetic_demo
SYN101,2026-03-15,777,Home services,6.1,synthetic_demo
SYN101,2026-03-16,946,Home services,6.0,synthetic_demo
SYN101,2026-03-17,1066,Home services,7.9,synthetic_demo
SYN101,2026-03-18,1126,Home services,6.4,synthetic_demo
SYN101,2026-03-19,824,Home services,7.7,synthetic_demo
SYN101,2026-03-20,907,Home services,6.8,synthetic_demo
SYN101,2026-03-21,587,Home services,6.4,synthetic_demo
SYN101,2026-03-22,696,Home services,6.6,synthetic_demo
SYN101,2026-03-23,759,Home services,6.2,synthetic_demo
SYN101,2026-03-24,848,Home services,7.5,synthetic_demo
SYN101,2026-03-25,571,Home services,7.1,synthetic_demo
SYN101,2026-03-26,909,Home services,6.1,synthetic_demo
SYN101,2026-03-27,618,Home services,7.2,synthetic_demo
SYN101,2026-03-28,774,Home services,8.0,synthetic_demo
SYN101,2026-03-29,673,Home services,8.1,synthetic_demo
SYN101,2026-03-30,781,Home services,7.0,synthetic_demo
SYN101,2026-03-31,845,Home services,5.9,synthetic_demo
SYN101,2026-04-01,1121,Home services,6.2,synthetic_demo
SYN101,2026-04-02,634,Home services,7.6,synthetic_demo
SYN101,2026-04-03,933,Home services,5.8,synthetic_demo
SYN101,2026-04-04,675,Home services,6.4,synthetic_demo
SYN101,2026-04-05,1016,Home services,8.2,synthetic_demo
SYN101,2026-04-06,587,Home services,6.3,synthetic_demo
SYN101,2026-04-07,811,Home services,7.2,synthetic_demo
SYN101,2026-04-08,1089,Home services,8.2,synthetic_demo
SYN101,2026-04-09,744,Home services,7.0,synthetic_demo
SYN101,2026-04-10,942,Home services,7.4,synthetic_demo
SYN101,2026-04-11,806,Home services,6.6,synthetic_demo
SYN101,2026-04-12,816,Home services,7.7,synthetic_demo
SYN101,2026-04-13,1020,Home services,6.9,synthetic_demo
SYN101,2026-04-14,1227,Home services,7.4,synthetic_demo
SYN101,2026-04-15,1014,Home services,6.4,synthetic_demo
SYN101,2026-04-16,637,Home services,6.3,synthetic_demo
SYN101,2026-04-17,714,Home services,7.0,synthetic_demo
SYN101,2026-04-18,560,Home services,7.0,synthetic_demo
SYN101,2026-04-19,605,Home services,7.9,synthetic_demo
SYN101,2026-04-20,759,Home services,7.4,synthetic_demo
SYN101,2026-04-21,665,Home services,6.5,synthetic_demo
SYN101,2026-04-22,639,Home services,6.3,synthetic_demo
SYN101,2026-04-23,770,Home services,5.9,synthetic_demo
SYN101,2026-04-24,1064,Home services,7.8,synthetic_demo
SYN101,2026-04-25,805,Home services,8.0,synthetic_demo
SYN101,2026-04-26,843,Home services,6.6,synthetic_demo
SYN101,2026-04-27,0,Home services,0,synthetic_demo
SYN101,2026-04-28,930,Home services,6.8,synthetic_demo
SYN101,2026-04-29,810,Home services,6.4,synthetic_demo
SYN101,2026-04-30,967,Home services,6.8,synthetic_demo
SYN101,2026-05-01,740,Home services,6.5,synthetic_demo
SYN101,2026-05-02,889,Home services,7.2,synthetic_demo
SYN101,2026-05-03,901,Home services,6.0,synthetic_demo
SYN101,2026-05-04,714,Home services,7.4,synthetic_demo
SYN101,2026-05-05,975,Home services,6.4,synthetic_demo
SYN101,2026-05-06,723,Home services,6.7,synthetic_demo
SYN101,2026-05-07,784,Home services,6.5,synthetic_demo
SYN101,2026-05-08,863,Home services,7.1,synthetic_demo
SYN101,2026-05-09,701,Home services,6.7,synthetic_demo
SYN101,2026-05-10,652,Home services,6.8,synthetic_demo
SYN101,2026-05-11,914,Home services,7.0,synthetic_demo
SYN101,2026-05-12,0,Home services,0,synthetic_demo
SYN101,2026-05-13,807,Home services,6.7,synthetic_demo
SYN101,2026-05-14,1063,Home services,7.3,synthetic_demo
SYN101,2026-05-15,969,Home services,8.2,synthetic_demo
SYN101,2026-05-16,784,Home services,6.0,synthetic_demo
SYN101,2026-05-17,829,Home services,5.8,synthetic_demo
SYN101,2026-05-18,843,Home services,6.7,synthetic_demo
SYN101,2026-05-19,790,Home services,8.2,synthetic_demo
SYN101,2026-05-20,921,Home services,6.8,synthetic_demo
SYN101,2026-05-21,955,Home services,8.2,synthetic_demo
SYN101,2026-05-22,676,Home services,6.9,synthetic_demo
SYN101,2026-05-23,737,Home services,6.4,synthetic_demo
SYN101,2026-05-24,811,Home services,6.8,synthetic_demo
SYN101,2026-05-25,904,Home services,7.2,synthetic_demo
SYN101,2026-05-26,1012,Home services,6.6,synthetic_demo
SYN101,2026-05-27,843,Home services,8.1,synthetic_demo
SYN101,2026-05-28,876,Home services,5.9,synthetic_demo
SYN101,2026-05-29,819,Home services,6.6,synthetic_demo
SYN101,2026-05-30,883,Home services,6.8,synthetic_demo
SYN101,2026-05-31,636,Home services,5.9,synthetic_demo
SYN101,2026-06-01,1038,Home services,8.0,synthetic_demo
SYN101,2026-06-02,942,Home services,6.4,synthetic_demo
SYN101,2026-06-03,1200,Home services,7.0,synthetic_demo
SYN101,2026-06-04,738,Home services,7.7,synthetic_demo
SYN101,2026-06-05,983,Home services,6.1,synthetic_demo
SYN101,2026-06-06,807,Home services,6.5,synthetic_demo
SYN101,2026-06-07,712,Home services,8.1,synthetic_demo
SYN101,2026-06-08,884,Home services,7.4,synthetic_demo
SYN101,2026-06-09,725,Home services,7.0,synthetic_demo
SYN101,2026-06-10,917,Home services,6.7,synthetic_demo
SYN101,2026-06-11,838,Home services,6.8,synthetic_demo
SYN101,2026-06-12,924,Home services,7.8,synthetic_demo
SYN101,2026-06-13,721,Home services,6.8,synthetic_demo
SYN101,2026-06-14,698,Home services,6.9,synthetic_demo
SYN101,2026-06-15,899,Home services,8.2,synthetic_demo
SYN101,2026-06-16,900,Home services,7.4,synthetic_demo
SYN101,2026-06-17,1156,Home services,6.7,synthetic_demo
SYN101,2026-06-18,1060,Home services,7.0,synthetic_demo
SYN101,2026-06-19,790,Home services,7.5,synthetic_demo
SYN101,2026-06-20,681,Home services,7.1,synthetic_demo
SYN101,2026-06-21,890,Home services,8.1,synthetic_demo
SYN101,2026-06-22,0,Home services,0,synthetic_demo
SYN101,2026-06-23,853,Home services,7.8,synthetic_demo
SYN101,2026-06-24,737,Home services,7.5,synthetic_demo
SYN101,2026-06-25,788,Home services,6.5,synthetic_demo
SYN101,2026-06-26,1003,Home services,6.5,synthetic_demo
SYN101,2026-06-27,578,Home services,6.5,synthetic_demo
SYN101,2026-06-28,726,Home services,6.6,synthetic_demo
SYN101,2026-06-29,888,Home services,7.8,synthetic_demo
SYN102,2026-01-01,0,Freelance,0,synthetic_demo
SYN102,2026-01-02,1020,Freelance,7.2,synthetic_demo
SYN102,2026-01-03,0,Freelance,0,synthetic_demo
SYN102,2026-01-04,0,Freelance,0,synthetic_demo
SYN102,2026-01-05,1229,Freelance,7.7,synthetic_demo
SYN102,2026-01-06,1259,Freelance,6.9,synthetic_demo
SYN102,2026-01-07,1481,Freelance,7.3,synthetic_demo
SYN102,2026-01-08,1508,Freelance,8.2,synthetic_demo
SYN102,2026-01-09,935,Freelance,7.7,synthetic_demo
SYN102,2026-01-10,633,Freelance,6.9,synthetic_demo
SYN102,2026-01-11,783,Freelance,7.8,synthetic_demo
SYN102,2026-01-12,1356,Freelance,6.7,synthetic_demo
SYN102,2026-01-13,1389,Freelance,7.6,synthetic_demo
SYN102,2026-01-14,961,Freelance,8.3,synthetic_demo
SYN102,2026-01-15,1138,Freelance,9.0,synthetic_demo
SYN102,2026-01-16,1485,Freelance,7.0,synthetic_demo
SYN102,2026-01-17,1030,Freelance,8.2,synthetic_demo
SYN102,2026-01-18,1022,Freelance,8.9,synthetic_demo
SYN102,2026-01-19,819,Freelance,8.5,synthetic_demo
SYN102,2026-01-20,1391,Freelance,8.9,synthetic_demo
SYN102,2026-01-21,1343,Freelance,9.3,synthetic_demo
SYN102,2026-01-22,0,Freelance,0,synthetic_demo
SYN102,2026-01-23,1320,Freelance,7.7,synthetic_demo
SYN102,2026-01-24,976,Freelance,9.1,synthetic_demo
SYN102,2026-01-25,599,Freelance,7.0,synthetic_demo
SYN102,2026-01-26,0,Freelance,0,synthetic_demo
SYN102,2026-01-27,1076,Freelance,8.8,synthetic_demo
SYN102,2026-01-28,1543,Freelance,6.9,synthetic_demo
SYN102,2026-01-29,1667,Freelance,8.1,synthetic_demo
SYN102,2026-01-30,0,Freelance,0,synthetic_demo
SYN102,2026-01-31,1111,Freelance,7.0,synthetic_demo
SYN102,2026-02-01,968,Freelance,7.4,synthetic_demo
SYN102,2026-02-02,1612,Freelance,9.3,synthetic_demo
SYN102,2026-02-03,1222,Freelance,6.7,synthetic_demo
SYN102,2026-02-04,1184,Freelance,8.2,synthetic_demo
SYN102,2026-02-05,1385,Freelance,7.3,synthetic_demo
SYN102,2026-02-06,805,Freelance,7.6,synthetic_demo
SYN102,2026-02-07,865,Freelance,6.9,synthetic_demo
SYN102,2026-02-08,645,Freelance,8.8,synthetic_demo
SYN102,2026-02-09,1381,Freelance,8.8,synthetic_demo
SYN102,2026-02-10,1180,Freelance,7.5,synthetic_demo
SYN102,2026-02-11,1651,Freelance,7.5,synthetic_demo
SYN102,2026-02-12,1342,Freelance,7.7,synthetic_demo
SYN102,2026-02-13,0,Freelance,0,synthetic_demo
SYN102,2026-02-14,824,Freelance,8.7,synthetic_demo
SYN102,2026-02-15,793,Freelance,8.1,synthetic_demo
SYN102,2026-02-16,1351,Freelance,8.4,synthetic_demo
SYN102,2026-02-17,718,Freelance,9.1,synthetic_demo
SYN102,2026-02-18,1319,Freelance,9.4,synthetic_demo
SYN102,2026-02-19,1422,Freelance,7.1,synthetic_demo
SYN102,2026-02-20,1352,Freelance,6.6,synthetic_demo
SYN102,2026-02-21,1130,Freelance,6.8,synthetic_demo
SYN102,2026-02-22,0,Freelance,0,synthetic_demo
SYN102,2026-02-23,1518,Freelance,7.9,synthetic_demo
SYN102,2026-02-24,1448,Freelance,6.7,synthetic_demo
SYN102,2026-02-25,1018,Freelance,7.5,synthetic_demo
SYN102,2026-02-26,1227,Freelance,8.6,synthetic_demo
SYN102,2026-02-27,1442,Freelance,7.2,synthetic_demo
SYN102,2026-02-28,843,Freelance,6.9,synthetic_demo
SYN102,2026-03-01,633,Freelance,7.0,synthetic_demo
SYN102,2026-03-02,1500,Freelance,9.1,synthetic_demo
SYN102,2026-03-03,1493,Freelance,9.4,synthetic_demo
SYN102,2026-03-04,1604,Freelance,8.7,synthetic_demo
SYN102,2026-03-05,1411,Freelance,8.2,synthetic_demo
SYN102,2026-03-06,1554,Freelance,7.9,synthetic_demo
SYN102,2026-03-07,949,Freelance,8.7,synthetic_demo
SYN102,2026-03-08,1055,Freelance,7.1,synthetic_demo
SYN102,2026-03-09,1527,Freelance,8.8,synthetic_demo
SYN102,2026-03-10,907,Freelance,7.2,synthetic_demo
SYN102,2026-03-11,1147,Freelance,7.9,synthetic_demo
SYN102,2026-03-12,1255,Freelance,8.3,synthetic_demo
SYN102,2026-03-13,1218,Freelance,8.5,synthetic_demo
SYN102,2026-03-14,0,Freelance,0,synthetic_demo
SYN102,2026-03-15,863,Freelance,7.9,synthetic_demo
SYN102,2026-03-16,1307,Freelance,7.3,synthetic_demo
SYN102,2026-03-17,0,Freelance,0,synthetic_demo
SYN102,2026-03-18,1148,Freelance,9.3,synthetic_demo
SYN102,2026-03-19,1787,Freelance,8.3,synthetic_demo
SYN102,2026-03-20,0,Freelance,0,synthetic_demo
SYN102,2026-03-21,833,Freelance,8.1,synthetic_demo
SYN102,2026-03-22,1024,Freelance,8.7,synthetic_demo
SYN102,2026-03-23,1396,Freelance,8.1,synthetic_demo
SYN102,2026-03-24,0,Freelance,0,synthetic_demo
SYN102,2026-03-25,1447,Freelance,6.6,synthetic_demo
SYN102,2026-03-26,0,Freelance,0,synthetic_demo
SYN102,2026-03-27,296,Freelance,9.0,synthetic_demo
SYN102,2026-03-28,333,Freelance,9.0,synthetic_demo
SYN102,2026-03-29,222,Freelance,8.6,synthetic_demo
SYN102,2026-03-30,0,Freelance,0,synthetic_demo
SYN102,2026-03-31,480,Freelance,7.8,synthetic_demo
SYN102,2026-04-01,631,Freelance,7.8,synthetic_demo
SYN102,2026-04-02,376,Freelance,8.6,synthetic_demo
SYN102,2026-04-03,354,Freelance,6.6,synthetic_demo
SYN102,2026-04-04,332,Freelance,8.3,synthetic_demo
SYN102,2026-04-05,380,Freelance,9.1,synthetic_demo
SYN102,2026-04-06,429,Freelance,7.0,synthetic_demo
SYN102,2026-04-07,1406,Freelance,8.0,synthetic_demo
SYN102,2026-04-08,1127,Freelance,9.1,synthetic_demo
SYN102,2026-04-09,1063,Freelance,8.4,synthetic_demo
SYN102,2026-04-10,0,Freelance,0,synthetic_demo
SYN102,2026-04-11,0,Freelance,0,synthetic_demo
SYN102,2026-04-12,406,Freelance,8.9,synthetic_demo
SYN102,2026-04-13,1690,Freelance,7.2,synthetic_demo
SYN102,2026-04-14,1293,Freelance,7.0,synthetic_demo
SYN102,2026-04-15,1702,Freelance,8.0,synthetic_demo
SYN102,2026-04-16,955,Freelance,7.8,synthetic_demo
SYN102,2026-04-17,1592,Freelance,8.8,synthetic_demo
SYN102,2026-04-18,982,Freelance,6.6,synthetic_demo
SYN102,2026-04-19,928,Freelance,7.3,synthetic_demo
SYN102,2026-04-20,0,Freelance,0,synthetic_demo
SYN102,2026-04-21,1384,Freelance,8.8,synthetic_demo
SYN102,2026-04-22,0,Freelance,0,synthetic_demo
SYN102,2026-04-23,1283,Freelance,8.7,synthetic_demo
SYN102,2026-04-24,0,Freelance,0,synthetic_demo
SYN102,2026-04-25,1098,Freelance,7.1,synthetic_demo
SYN102,2026-04-26,0,Freelance,0,synthetic_demo
SYN102,2026-04-27,0,Freelance,0,synthetic_demo
SYN102,2026-04-28,1473,Freelance,6.6,synthetic_demo
SYN102,2026-04-29,1397,Freelance,8.2,synthetic_demo
SYN102,2026-04-30,1130,Freelance,9.2,synthetic_demo
SYN102,2026-05-01,1277,Freelance,8.5,synthetic_demo
SYN102,2026-05-02,1008,Freelance,9.4,synthetic_demo
SYN102,2026-05-03,794,Freelance,8.5,synthetic_demo
SYN102,2026-05-04,1647,Freelance,6.7,synthetic_demo
SYN102,2026-05-05,1697,Freelance,7.4,synthetic_demo
SYN102,2026-05-06,1797,Freelance,9.3,synthetic_demo
SYN102,2026-05-07,1468,Freelance,9.0,synthetic_demo
SYN102,2026-05-08,943,Freelance,8.3,synthetic_demo
SYN102,2026-05-09,0,Freelance,0,synthetic_demo
SYN102,2026-05-10,900,Freelance,8.6,synthetic_demo
SYN102,2026-05-11,1139,Freelance,6.6,synthetic_demo
SYN102,2026-05-12,1646,Freelance,8.3,synthetic_demo
SYN102,2026-05-13,1344,Freelance,6.7,synthetic_demo
SYN102,2026-05-14,0,Freelance,0,synthetic_demo
SYN102,2026-05-15,1300,Freelance,6.7,synthetic_demo
SYN102,2026-05-16,1000,Freelance,7.0,synthetic_demo
SYN102,2026-05-17,809,Freelance,7.7,synthetic_demo
SYN102,2026-05-18,0,Freelance,0,synthetic_demo
SYN102,2026-05-19,1025,Freelance,7.5,synthetic_demo
SYN102,2026-05-20,0,Freelance,0,synthetic_demo
SYN102,2026-05-21,1735,Freelance,8.1,synthetic_demo
SYN102,2026-05-22,1071,Freelance,7.5,synthetic_demo
SYN102,2026-05-23,1234,Freelance,7.4,synthetic_demo
SYN102,2026-05-24,782,Freelance,7.6,synthetic_demo
SYN102,2026-05-25,0,Freelance,0,synthetic_demo
SYN102,2026-05-26,1799,Freelance,8.5,synthetic_demo
SYN102,2026-05-27,0,Freelance,0,synthetic_demo
SYN102,2026-05-28,1363,Freelance,8.9,synthetic_demo
SYN102,2026-05-29,918,Freelance,9.1,synthetic_demo
SYN102,2026-05-30,1003,Freelance,8.2,synthetic_demo
SYN102,2026-05-31,846,Freelance,7.2,synthetic_demo
SYN102,2026-06-01,1613,Freelance,8.7,synthetic_demo
SYN102,2026-06-02,1425,Freelance,8.5,synthetic_demo
SYN102,2026-06-03,1616,Freelance,8.4,synthetic_demo
SYN102,2026-06-04,1372,Freelance,7.2,synthetic_demo
SYN102,2026-06-05,1264,Freelance,6.6,synthetic_demo
SYN102,2026-06-06,0,Freelance,0,synthetic_demo
SYN102,2026-06-07,0,Freelance,0,synthetic_demo
SYN102,2026-06-08,1542,Freelance,7.1,synthetic_demo
SYN102,2026-06-09,1440,Freelance,6.8,synthetic_demo
SYN102,2026-06-10,1513,Freelance,6.7,synthetic_demo
SYN102,2026-06-11,1157,Freelance,9.0,synthetic_demo
SYN102,2026-06-12,1429,Freelance,7.7,synthetic_demo
SYN102,2026-06-13,0,Freelance,0,synthetic_demo
SYN102,2026-06-14,0,Freelance,0,synthetic_demo
SYN102,2026-06-15,1620,Freelance,7.2,synthetic_demo
SYN102,2026-06-16,1385,Freelance,8.7,synthetic_demo
SYN102,2026-06-17,1403,Freelance,8.2,synthetic_demo
SYN102,2026-06-18,1580,Freelance,7.9,synthetic_demo
SYN102,2026-06-19,1061,Freelance,7.8,synthetic_demo
SYN102,2026-06-20,1030,Freelance,6.7,synthetic_demo
SYN102,2026-06-21,1341,Freelance,7.2,synthetic_demo
SYN102,2026-06-22,1279,Freelance,8.6,synthetic_demo
SYN102,2026-06-23,1085,Freelance,6.8,synthetic_demo
SYN102,2026-06-24,0,Freelance,0,synthetic_demo
SYN102,2026-06-25,843,Freelance,6.6,synthetic_demo
SYN102,2026-06-26,1454,Freelance,9.3,synthetic_demo
SYN102,2026-06-27,1048,Freelance,6.7,synthetic_demo
SYN102,2026-06-28,940,Freelance,6.8,synthetic_demo
SYN102,2026-06-29,1337,Freelance,9.0,synthetic_demo
SYN103,2026-01-01,1255,Freelance,5.7,synthetic_demo
SYN103,2026-01-02,1037,Freelance,6.7,synthetic_demo
SYN103,2026-01-03,0,Freelance,0,synthetic_demo
SYN103,2026-01-04,777,Freelance,4.9,synthetic_demo
SYN103,2026-01-05,1197,Freelance,6.9,synthetic_demo
SYN103,2026-01-06,1021,Freelance,6.1,synthetic_demo
SYN103,2026-01-07,1093,Freelance,5.3,synthetic_demo
SYN103,2026-01-08,1216,Freelance,6.5,synthetic_demo
SYN103,2026-01-09,1053,Freelance,6.3,synthetic_demo
SYN103,2026-01-10,905,Freelance,6.1,synthetic_demo
SYN103,2026-01-11,777,Freelance,5.1,synthetic_demo
SYN103,2026-01-12,1309,Freelance,6.4,synthetic_demo
SYN103,2026-01-13,1139,Freelance,4.9,synthetic_demo
SYN103,2026-01-14,1207,Freelance,5.8,synthetic_demo
SYN103,2026-01-15,0,Freelance,0,synthetic_demo
SYN103,2026-01-16,0,Freelance,0,synthetic_demo
SYN103,2026-01-17,662,Freelance,5.3,synthetic_demo
SYN103,2026-01-18,0,Freelance,0,synthetic_demo
SYN103,2026-01-19,1293,Freelance,6.1,synthetic_demo
SYN103,2026-01-20,1125,Freelance,5.3,synthetic_demo
SYN103,2026-01-21,0,Freelance,0,synthetic_demo
SYN103,2026-01-22,1316,Freelance,6.2,synthetic_demo
SYN103,2026-01-23,1191,Freelance,5.9,synthetic_demo
SYN103,2026-01-24,780,Freelance,6.6,synthetic_demo
SYN103,2026-01-25,703,Freelance,5.2,synthetic_demo
SYN103,2026-01-26,1235,Freelance,5.4,synthetic_demo
SYN103,2026-01-27,0,Freelance,0,synthetic_demo
SYN103,2026-01-28,0,Freelance,0,synthetic_demo
SYN103,2026-01-29,1252,Freelance,5.6,synthetic_demo
SYN103,2026-01-30,1334,Freelance,6.0,synthetic_demo
SYN103,2026-01-31,769,Freelance,6.0,synthetic_demo
SYN103,2026-02-01,698,Freelance,5.4,synthetic_demo
SYN103,2026-02-02,1098,Freelance,6.9,synthetic_demo
SYN103,2026-02-03,1199,Freelance,6.3,synthetic_demo
SYN103,2026-02-04,1402,Freelance,5.6,synthetic_demo
SYN103,2026-02-05,968,Freelance,6.8,synthetic_demo
SYN103,2026-02-06,0,Freelance,0,synthetic_demo
SYN103,2026-02-07,669,Freelance,5.1,synthetic_demo
SYN103,2026-02-08,799,Freelance,5.9,synthetic_demo
SYN103,2026-02-09,0,Freelance,0,synthetic_demo
SYN103,2026-02-10,1419,Freelance,6.7,synthetic_demo
SYN103,2026-02-11,1129,Freelance,6.2,synthetic_demo
SYN103,2026-02-12,996,Freelance,6.2,synthetic_demo
SYN103,2026-02-13,1130,Freelance,6.4,synthetic_demo
SYN103,2026-02-14,727,Freelance,4.9,synthetic_demo
SYN103,2026-02-15,607,Freelance,5.0,synthetic_demo
SYN103,2026-02-16,1118,Freelance,4.9,synthetic_demo
SYN103,2026-02-17,1366,Freelance,5.6,synthetic_demo
SYN103,2026-02-18,1195,Freelance,5.5,synthetic_demo
SYN103,2026-02-19,1078,Freelance,5.4,synthetic_demo
SYN103,2026-02-20,0,Freelance,0,synthetic_demo
SYN103,2026-02-21,739,Freelance,5.2,synthetic_demo
SYN103,2026-02-22,670,Freelance,5.4,synthetic_demo
SYN103,2026-02-23,1266,Freelance,6.9,synthetic_demo
SYN103,2026-02-24,0,Freelance,0,synthetic_demo
SYN103,2026-02-25,0,Freelance,0,synthetic_demo
SYN103,2026-02-26,0,Freelance,0,synthetic_demo
SYN103,2026-02-27,0,Freelance,0,synthetic_demo
SYN103,2026-02-28,917,Freelance,5.0,synthetic_demo
SYN103,2026-03-01,738,Freelance,4.9,synthetic_demo
SYN103,2026-03-02,1392,Freelance,6.5,synthetic_demo
SYN103,2026-03-03,1198,Freelance,6.7,synthetic_demo
SYN103,2026-03-04,1198,Freelance,6.4,synthetic_demo
SYN103,2026-03-05,1272,Freelance,6.8,synthetic_demo
SYN103,2026-03-06,1081,Freelance,6.5,synthetic_demo
SYN103,2026-03-07,862,Freelance,6.9,synthetic_demo
SYN103,2026-03-08,826,Freelance,6.8,synthetic_demo
SYN103,2026-03-09,1264,Freelance,6.0,synthetic_demo
SYN103,2026-03-10,1327,Freelance,5.3,synthetic_demo
SYN103,2026-03-11,1272,Freelance,5.0,synthetic_demo
SYN103,2026-03-12,1102,Freelance,6.5,synthetic_demo
SYN103,2026-03-13,974,Freelance,6.5,synthetic_demo
SYN103,2026-03-14,835,Freelance,5.7,synthetic_demo
SYN103,2026-03-15,710,Freelance,5.5,synthetic_demo
SYN103,2026-03-16,1093,Freelance,5.7,synthetic_demo
SYN103,2026-03-17,779,Freelance,6.2,synthetic_demo
SYN103,2026-03-18,767,Freelance,5.0,synthetic_demo
SYN103,2026-03-19,634,Freelance,5.2,synthetic_demo
SYN103,2026-03-20,684,Freelance,5.9,synthetic_demo
SYN103,2026-03-21,398,Freelance,5.4,synthetic_demo
SYN103,2026-03-22,523,Freelance,5.5,synthetic_demo
SYN103,2026-03-23,0,Freelance,0,synthetic_demo
SYN103,2026-03-24,1045,Freelance,5.4,synthetic_demo
SYN103,2026-03-25,1140,Freelance,5.0,synthetic_demo
SYN103,2026-03-26,1152,Freelance,5.9,synthetic_demo
SYN103,2026-03-27,1046,Freelance,6.2,synthetic_demo
SYN103,2026-03-28,776,Freelance,6.4,synthetic_demo
SYN103,2026-03-29,586,Freelance,5.4,synthetic_demo
SYN103,2026-03-30,1156,Freelance,5.3,synthetic_demo
SYN103,2026-03-31,1204,Freelance,6.6,synthetic_demo
SYN103,2026-04-01,1353,Freelance,6.2,synthetic_demo
SYN103,2026-04-02,1206,Freelance,5.0,synthetic_demo
SYN103,2026-04-03,1277,Freelance,6.9,synthetic_demo
SYN103,2026-04-04,0,Freelance,0,synthetic_demo
SYN103,2026-04-05,772,Freelance,4.9,synthetic_demo
SYN103,2026-04-06,0,Freelance,0,synthetic_demo
SYN103,2026-04-07,0,Freelance,0,synthetic_demo
SYN103,2026-04-08,1319,Freelance,5.6,synthetic_demo
SYN103,2026-04-09,1185,Freelance,5.0,synthetic_demo
SYN103,2026-04-10,1017,Freelance,5.5,synthetic_demo
SYN103,2026-04-11,851,Freelance,5.3,synthetic_demo
SYN103,2026-04-12,620,Freelance,5.1,synthetic_demo
SYN103,2026-04-13,1351,Freelance,5.8,synthetic_demo
SYN103,2026-04-14,1064,Freelance,5.1,synthetic_demo
SYN103,2026-04-15,1185,Freelance,6.1,synthetic_demo
SYN103,2026-04-16,0,Freelance,0,synthetic_demo
SYN103,2026-04-17,1322,Freelance,6.2,synthetic_demo
SYN103,2026-04-18,717,Freelance,5.6,synthetic_demo
SYN103,2026-04-19,702,Freelance,5.4,synthetic_demo
SYN103,2026-04-20,1279,Freelance,5.9,synthetic_demo
SYN103,2026-04-21,1363,Freelance,5.4,synthetic_demo
SYN103,2026-04-22,1510,Freelance,5.4,synthetic_demo
SYN103,2026-04-23,1256,Freelance,6.5,synthetic_demo
SYN103,2026-04-24,0,Freelance,0,synthetic_demo
SYN103,2026-04-25,620,Freelance,6.9,synthetic_demo
SYN103,2026-04-26,737,Freelance,6.3,synthetic_demo
SYN103,2026-04-27,1176,Freelance,5.6,synthetic_demo
SYN103,2026-04-28,1426,Freelance,5.9,synthetic_demo
SYN103,2026-04-29,1162,Freelance,5.9,synthetic_demo
SYN103,2026-04-30,1243,Freelance,5.0,synthetic_demo
SYN103,2026-05-01,889,Freelance,5.4,synthetic_demo
SYN103,2026-05-02,761,Freelance,6.7,synthetic_demo
SYN103,2026-05-03,690,Freelance,5.0,synthetic_demo
SYN103,2026-05-04,1276,Freelance,5.6,synthetic_demo
SYN103,2026-05-05,1312,Freelance,5.4,synthetic_demo
SYN103,2026-05-06,1183,Freelance,5.3,synthetic_demo
SYN103,2026-05-07,1193,Freelance,5.1,synthetic_demo
SYN103,2026-05-08,0,Freelance,0,synthetic_demo
SYN103,2026-05-09,968,Freelance,5.9,synthetic_demo
SYN103,2026-05-10,772,Freelance,5.4,synthetic_demo
SYN103,2026-05-11,0,Freelance,0,synthetic_demo
SYN103,2026-05-12,1445,Freelance,5.4,synthetic_demo
SYN103,2026-05-13,1113,Freelance,5.4,synthetic_demo
SYN103,2026-05-14,975,Freelance,6.1,synthetic_demo
SYN103,2026-05-15,1131,Freelance,6.7,synthetic_demo
SYN103,2026-05-16,919,Freelance,5.2,synthetic_demo
SYN103,2026-05-17,0,Freelance,0,synthetic_demo
SYN103,2026-05-18,1293,Freelance,5.1,synthetic_demo
SYN103,2026-05-19,1385,Freelance,6.0,synthetic_demo
SYN103,2026-05-20,921,Freelance,6.7,synthetic_demo
